날짜,노선명,역명,승차총승객수,하차총승객수,총승하차인원,월
2021-02-15,7호선,가산디지털단지,45249,44730,89979,2
2021-02-15,7호선,고속터미널,17318,11973,29291,2
2021-02-16,분당선,선릉,13461,19645,33106,2
2021-02-16,공항철도 1호선,홍대입구,7288,7557,14845,2
2021-02-16,공항철도 1호선,서울역,6451,5512,11963,2
2021-02-16,경의선,홍대입구,1374,1531,2905,2
2021-02-16,경의선,서울역,3878,4690,8568,2
2021-02-16,경부선,가산디지털단지,17067,20152,37219,2
2021-02-16,경부선,서울역,5042,1383,6425,2
2021-02-16,9호선,고속터미널,10442,13257,23699,2
2021-02-16,1호선,서울역,40058,35325,75383,2
2021-02-16,2호선,잠실(송파구청),60716,60342,121058,2
2021-02-16,2호선,선릉,54854,49039,103893,2
2021-02-16,2호선,강남,83284,81590,164874,2
2021-02-16,2호선,사당,32923,36087,69010,2
2021-02-16,2호선,신림,58609,58026,116635,2
2021-02-16,2호선,구로디지털단지,58911,59475,118386,2
2021-02-16,2호선,홍대입구,45742,47426,93168,2
2021-02-16,3호선,고속터미널,37106,34186,71292,2
2021-02-16,4호선,서울역,10455,14003,24458,2
2021-02-16,4호선,사당,22141,18531,40672,2
2021-02-16,8호선,잠실(송파구청),13381,15023,28404,2
2021-02-16,7호선,가산디지털단지,47708,47211,94919,2
2021-02-16,7호선,고속터미널,14976,12273,27249,2
2021-02-17,1호선,서울역,37960,35160,73120,2
2021-02-17,2호선,잠실(송파구청),58200,57975,116175,2
2021-02-17,2호선,선릉,54937,48546,103483,2
2021-02-17,2호선,강남,82823,80269,163092,2
2021-02-17,2호선,사당,32512,35757,68269,2
2021-02-17,2호선,신림,58303,57560,115863,2
2021-02-17,2호선,구로디지털단지,58508,59138,117646,2
2021-02-17,2호선,홍대입구,47155,48338,95493,2
2021-02-17,3호선,고속터미널,35682,33839,69521,2
2021-02-17,4호선,서울역,10128,13700,23828,2
2021-02-17,4호선,사당,22362,18266,40628,2
2021-02-17,7호선,고속터미널,13917,11856,25773,2
2021-02-17,7호선,가산디지털단지,47022,46503,93525,2
2021-02-17,8호선,잠실(송파구청),12675,14077,26752,2
2021-02-17,9호선,고속터미널,10224,12999,23223,2
2021-02-17,경부선,서울역,4418,1338,5756,2
2021-02-17,경부선,가산디지털단지,16703,19717,36420,2
2021-02-17,경의선,서울역,3718,4653,8371,2
2021-02-17,경의선,홍대입구,1350,1480,2830,2
2021-02-17,공항철도 1호선,서울역,6257,5632,11889,2
2021-02-17,공항철도 1호선,홍대입구,7477,7769,15246,2
2021-02-17,분당선,선릉,13518,19746,33264,2
2021-02-18,1호선,서울역,38765,35499,74264,2
2021-02-18,3호선,고속터미널,36413,34608,71021,2
2021-02-18,4호선,서울역,10132,13865,23997,2
2021-02-18,4호선,사당,22132,18287,40419,2
2021-02-18,경의선,홍대입구,1449,1596,3045,2
2021-02-18,경의선,서울역,3731,4754,8485,2
2021-02-18,경부선,가산디지털단지,16930,19929,36859,2
2021-02-18,경부선,서울역,4475,1438,5913,2
2021-02-18,9호선,고속터미널,10337,13451,23788,2
2021-02-18,8호선,잠실(송파구청),13230,14766,27996,2
2021-02-18,7호선,가산디지털단지,46836,46716,93552,2
2021-02-18,7호선,고속터미널,14202,12063,26265,2
2021-02-18,2호선,잠실(송파구청),61370,61699,123069,2
2021-02-18,2호선,선릉,54879,49148,104027,2
2021-02-18,2호선,강남,81898,79435,161333,2
